,Author,Rubric,Min_Sentence_len,Mean_Sentence_len,Max_Sentence_len,Median_Sentence_len,Min_Clause_len,Mean_Clause_len,Max_Clause_len,Median_Clause_len,Min_Clause_count,Mean_Clause_count,Max_Clause_count,Median_Clause_count,Min_NP_len,Mean_NP_len,Max_NP_len,Median_NP_len,Compound_sent_ratio,Complex_sent_ratio,Min_MDD,Mean_MDD,Max_MDD,Median_MDD,Lexical_items,Lexical_items_rs,Unique_lexical_items,Unique_lexical_items_rs,TTR,RTTR,CTTR,MTTR,TTR_rs,RTTR_rs,CTTR_rs,MTTR_rs,MTLD_lemma,MTLD_wordform,MTLD_lemma_rs,MTLD_wordform_rs,HDD,HDD_rs,Density_func,Density_fun_rs,Density_total,Density_total_rs,Sophistication_lemmas,Sophistication_lemmas_rs,Sophistication_wordform,Sophistication_wordform_rs,Giraud_lemma,Giraud_lemma_rs,Giraud_wordform,Giraud_wordform_rs,Min_Tree_depth,Mean_Tree_depth,Max_Tree_depth,Median_Tree_depth,Min_Tree_width,Mean_Tree_width,Max_Tree_width,Median_Tree_width,ISC
0,Автор 3368,Культура,0.0,11.651315789473683,43.0,11.0,1.0,3.878923766816144,14.0,3.0,1.0,2.9932885906040267,12.0,3.0,1.0,2.3968253968253967,8.0,2.0,0.3157894736842105,0.1513157894736842,0.0333333333333333,0.64806179282387,1.0,0.72,993.0,851.0,692.0,655.0,0.3060269163253364,12.651169006781586,8.945727394632339,1.5659022639568794,0.5246589716684156,16.196588709793424,11.452717708784403,1.281571898780001,0.3950151057401813,0.5226586102719033,0.4406580493537015,0.577262044653349,0.8828311498558449,0.9038238440378976,2.6373626373626373,2.683982683982684,0.7250755287009063,0.7285546415981199,0.3585095669687814,0.4136310223266745,0.5458207452165156,0.6286721504112809,26.11711557738676,24.47560477582088,26.11711557738676,24.47560477582088,1.0,3.3630573248407645,11.0,3.0,2.0,5.044585987261146,10.0,5.0,16.965231855247676
1,Автор 3368,Культура,1.0,10.551724137931034,37.0,10.0,1.0,4.101045296167247,15.0,4.0,1.0,2.4741379310344827,7.0,2.0,1.0,2.109375,7.0,2.0,0.2672413793103448,0.1293103448275862,0.025,0.5681943369186817,1.0,0.6172161172161172,631.0,546.0,479.0,443.0,0.3258813413585554,11.113461583813232,7.858404048370525,1.466366837099032,0.5804878048780487,14.395629418037386,10.179247180942788,1.1498302928910755,0.4504754358161648,0.5693343898573693,0.4903846153846154,0.6085164835164836,0.8856888065018397,0.9005240220851,2.605714285714286,2.689189189189189,0.722662440570523,0.7289377289377289,0.4437400950871632,0.4981684981684982,0.6418383518225039,0.7124542124542125,23.248672916814563,20.328123394268363,23.248672916814563,20.328123394268363,1.0,3.0545454545454547,8.0,3.0,1.0,5.181818181818182,13.0,5.0,15.82809917355372
2,Автор 3368,Культура,0.0,9.929032258064517,31.0,9.0,1.0,3.8912466843501328,13.0,3.0,1.0,2.4802631578947367,8.0,2.0,1.0,2.097777777777778,5.0,2.0,0.2709677419354839,0.1483870967741935,0.0434782608695652,0.58173341400608,1.0,0.6,805.0,690.0,600.0,556.0,0.3145216792842395,11.989011945648292,8.477511646494431,1.5282133959488813,0.5611979166666666,15.552372876295545,10.997188324370311,1.2141081755517618,0.425776397515528,0.5590062111801242,0.4684782608695652,0.6043478260869566,0.9020076354601984,0.903129990789842,2.3264462809917354,2.2242990654205608,0.6993788819875777,0.6898550724637681,0.3962732919254658,0.4492753623188406,0.6074534161490683,0.6855072463768116,25.517647041978737,22.91774832756912,25.517647041978737,22.91774832756912,1.0,2.9056603773584904,8.0,3.0,1.0,4.811320754716981,9.0,5.0,13.98006407974368
3,Автор 3368,Культура,2.0,13.744274809160306,59.0,12.0,1.0,4.465994962216625,18.0,4.0,1.0,3.030534351145038,12.0,2.5,1.0,2.39403453689168,8.0,2.0,0.2519083969465648,0.1297709923664122,0.0285714285714285,0.6342239245416317,1.0,0.6846590909090908,2080.0,1839.0,1410.0,1361.0,0.303988603988604,18.009881744637873,12.734909510001248,1.7830967961732316,0.5186474390850323,23.258316339874835,16.446113202907377,1.5072473165603142,0.3847355769230769,0.5084134615384616,0.4253670473083197,0.5550570962479608,0.9152960316394304,0.925038617241203,3.210526315789474,3.296728971962617,0.7625,0.7672648178357803,0.3663461538461538,0.4121805328983143,0.5399038461538461,0.6057640021750952,34.79727691600639,33.929083512430374,34.79727691600639,33.929083512430374,1.0,3.6653846153846152,11.0,3.0,1.0,5.223076923076923,10.0,5.0,19.144585798816568
4,Автор 3368,Культура,1.0,10.610526315789471,37.0,10.0,1.0,3.868525896414343,15.0,3.0,1.0,2.6989247311827955,9.0,2.0,1.0,2.1847507331378297,7.0,2.0,0.4894736842105263,0.0947368421052631,0.0384615384615384,0.6362046063800143,1.0,0.6961538461538461,1147.0,995.0,801.0,759.0,0.3111688311688311,13.652477059864626,9.653759109024056,1.5962093152380474,0.5207581227436823,17.334285010438265,12.25719047790122,1.3264526726144117,0.3916739319965127,0.5237576285963383,0.4349246231155779,0.5721105527638191,0.8868565340129086,0.8851920377369075,2.595611285266458,2.528368794326241,0.7218831734960767,0.7165829145728643,0.3522231909328683,0.4050251256281407,0.5536181342632955,0.6301507537688442,27.843894771105777,26.24936467285719,27.843894771105777,26.24936467285719,0.0,3.064171122994652,9.0,3.0,0.0,4.780748663101604,8.0,5.0,14.649031999771225
5,Автор 3368,Культура,1.0,8.334319526627219,28.0,7.0,1.0,3.732876712328767,13.0,3.0,1.0,2.166172106824926,7.0,2.0,1.0,2.051685393258427,8.0,2.0,0.2159763313609467,0.1272189349112426,0.0303030303030303,0.5581578571285769,1.0,0.5714285714285714,1498.0,1299.0,937.0,891.0,0.2569418733802295,13.35356357403818,9.442395356208063,1.717290304772757,0.4561522773623385,17.49509011437578,12.370896857344846,1.4181766731580352,0.3474632843791722,0.4691255006675567,0.3874133949191686,0.5144341801385681,0.8751781020404745,0.8705992574600556,2.420091324200913,2.255639097744361,0.7076101468624834,0.6928406466512702,0.3197596795727637,0.3656658968437259,0.4679572763684913,0.5319476520400308,28.4208314130841,26.941058465747247,28.4208314130841,26.941058465747247,0.0,2.6294117647058823,7.0,2.0,0.0,4.420588235294118,10.0,4.0,11.623546712802767
6,Автор 3368,Культура,2.0,10.66183574879227,37.0,9.0,1.0,3.6927083333333335,13.0,3.0,1.0,2.782608695652174,14.0,2.0,1.0,2.0879765395894427,6.0,2.0,0.3671497584541063,0.1207729468599033,0.0238095238095238,0.585432236030006,1.0,0.625,1205.0,1058.0,917.0,870.0,0.3342857142857143,15.318895894566666,10.832095167338853,1.6318728505507565,0.570464135021097,19.637559809565484,13.88585170730016,1.3485976125658268,0.4369294605809128,0.570746887966805,0.4792060491493384,0.6167296786389413,0.8900697923433409,0.8935799249318367,2.837579617834395,2.7785714285714285,0.7394190871369295,0.7353497164461248,0.4224066390041494,0.4782608695652174,0.6257261410788382,0.7003780718336484,31.025742223159227,29.145096894123785,31.025742223159227,29.145096894123785,1.0,3.0,7.0,3.0,2.0,4.837209302325581,8.0,5.0,14.511627906976743
7,Автор 3368,Культура,1.0,10.194331983805668,39.0,9.0,1.0,3.782131661442006,15.0,3.0,1.0,2.582995951417004,9.0,2.0,1.0,2.1595744680851063,6.0,2.0,0.3198380566801619,0.1093117408906882,0.0222222222222222,0.5895609237451059,1.0,0.6111111111111112,1331.0,1138.0,934.0,884.0,0.2984512348262871,14.587519680574308,10.314934086826312,1.6784387104575549,0.5272448196469686,19.032004389907737,13.4576593636759,1.3833410713795729,0.4017655897821187,0.5262960180315552,0.452768014059754,0.5826010544815465,0.886948201041919,0.8970691207537301,2.1465721040189125,2.067385444743936,0.6821938392186326,0.6739894551845342,0.377160030052592,0.4367311072056239,0.5507137490608565,0.632688927943761,30.53487616905716,28.991302253035983,30.53487616905716,28.991302253035983,1.0,2.864,9.0,3.0,1.0,4.852,9.0,5.0,13.896128
8,Автор 3368,Культура,1.0,9.073170731707316,99.0,7.0,1.0,3.518987341772152,14.0,3.0,1.0,2.4773519163763065,22.0,2.0,1.0,2.244186046511628,10.0,2.0,0.2264808362369338,0.0940766550522648,0.0303030303030303,0.5527810467982017,1.0,0.5,1343.0,1173.0,868.0,829.0,0.269215128100854,13.34992190249686,9.439820305566345,1.6920108882102898,0.4730627306273062,17.413592688819367,12.31326947508466,1.3976066844842303,0.3696947133283693,0.4847356664184661,0.409846547314578,0.5300511508951407,0.8818304982201748,0.8653713626223456,2.534210526315789,2.4601769911504423,0.7170513775130305,0.710997442455243,0.3298585256887565,0.3768115942028985,0.4973938942665674,0.5626598465473146,27.96957447037068,26.59924875068085,27.96957447037068,26.59924875068085,0.0,2.702702702702702,8.0,2.0,0.0,4.533783783783784,9.0,4.0,12.25346968590212
9,Автор 3368,Культура,1.0,10.477777777777778,32.0,9.0,1.0,3.9318181818181817,13.0,3.0,1.0,2.607407407407408,9.0,2.0,1.0,2.2750642673521853,8.0,2.0,0.3,0.1333333333333333,0.0434782608695652,0.5987527106117282,1.0,0.6306818181818181,1487.0,1305.0,1008.0,963.0,0.2732942039618488,14.268993725963208,10.089702224336886,1.7240170281534752,0.4888739042481456,18.82640647016593,13.312279680428622,1.421554833317445,0.3757565568258237,0.5084061869535978,0.4166666666666667,0.553448275862069,0.8880862269625266,0.9009345081529482,2.4105504587155964,2.278894472361809,0.7067921990585071,0.6950191570881226,0.3429724277067922,0.3877394636015325,0.5238735709482178,0.5885057471264368,30.6522241168349,29.176645255280643,30.6522241168349,29.176645255280643,0.0,3.0354609929078014,9.0,3.0,0.0,4.73758865248227,10.0,5.0,14.380765555052562
