,Author,Rubric,Min_Sentence_len,Mean_Sentence_len,Max_Sentence_len,Median_Sentence_len,Min_Clause_len,Mean_Clause_len,Max_Clause_len,Median_Clause_len,Min_Clause_count,Mean_Clause_count,Max_Clause_count,Median_Clause_count,Min_NP_len,Mean_NP_len,Max_NP_len,Median_NP_len,Compound_sent_ratio,Complex_sent_ratio,Min_MDD,Mean_MDD,Max_MDD,Median_MDD,Lexical_items,Lexical_items_rs,Unique_lexical_items,Unique_lexical_items_rs,TTR,RTTR,CTTR,MTTR,TTR_rs,RTTR_rs,CTTR_rs,MTTR_rs,MTLD_lemma,MTLD_wordform,MTLD_lemma_rs,MTLD_wordform_rs,HDD,HDD_rs,Density_func,Density_fun_rs,Density_total,Density_total_rs,Sophistication_lemmas,Sophistication_lemmas_rs,Sophistication_wordform,Sophistication_wordform_rs,Giraud_lemma,Giraud_lemma_rs,Giraud_wordform,Giraud_wordform_rs,Min_Tree_depth,Mean_Tree_depth,Max_Tree_depth,Median_Tree_depth,Min_Tree_width,Mean_Tree_width,Max_Tree_width,Median_Tree_width,ISC
10,Автор 1409,Архивные записи,1.0,11.2,50.0,10.0,1.0,4.298850574712644,15.0,4.0,1.0,1.5853658536585369,5.0,1.0,1.0,2.158516020236088,11.0,2.0,0.3220338983050847,0.1228813559322034,0.0588235294117647,0.6428409882252225,1.0,0.6666666666666666,1672.0,1532.0,1137.0,1095.0,0.3325508607198748,16.812740157746255,11.888402575869762,1.6614559463118468,0.4902193242442205,20.134830050188416,14.2374748665269,1.453997677375601,0.3812799043062201,0.5100179425837321,0.4048629242819843,0.5360639686684073,0.905175461076793,0.9007140770810562,3.128395061728395,3.1630434782608696,0.7577751196172249,0.7597911227154047,0.3486842105263157,0.3779373368146214,0.5328947368421053,0.5744125326370757,32.306111010340445,30.684116624971143,32.306111010340445,30.684116624971143,1.0,3.5231481481481484,11.0,3.0,1.0,4.481481481481482,14.0,4.0,15.788923182441703
11,Автор 1409,Архивные записи,2.0,14.202020202020202,50.0,12.0,1.0,4.567741935483871,13.0,5.0,1.0,1.6336633663366336,5.0,1.0,1.0,2.3097643097643097,7.0,2.0,0.2929292929292929,0.2121212121212121,0.1111111111111111,0.6459187962959461,1.0,0.7058823529411765,831.0,756.0,644.0,614.0,0.3764880952380952,13.802281557426518,9.759686885102314,1.4777210546970316,0.573943661971831,16.75286395528315,11.8460637070764,1.2489153428663553,0.4566787003610109,0.5812274368231046,0.4851190476190476,0.6091269841269842,0.9001005133064803,0.9167195269807676,3.591160220994475,3.395348837209302,0.7821901323706378,0.7724867724867724,0.4392298435619735,0.4814814814814814,0.6486161251504212,0.6984126984126984,27.30072752190004,25.131427025511787,27.30072752190004,25.131427025511787,1.0,3.8762886597938144,12.0,4.0,2.0,4.958762886597938,12.0,5.0,19.221596343926027
12,Автор 1409,Архивные записи,2.0,14.24,46.0,13.0,1.0,4.704761904761905,12.0,5.0,1.0,1.524390243902439,4.0,1.0,1.0,2.3381642512077296,7.0,2.0,0.5256410256410257,0.141025641025641,0.0344827586206896,0.636668644839858,1.0,0.7142857142857143,620.0,560.0,510.0,479.0,0.3998054474708171,12.8187378048896,9.064216428089797,1.40301791719922,0.6312399355877617,15.73041813654051,11.12308533524765,1.1487052851215431,0.4971774193548387,0.6169354838709677,0.5249999999999999,0.6415178571428571,0.9219362204440964,0.8959687064512467,3.96,3.745762711864407,0.7983870967741935,0.7892857142857143,0.4870967741935484,0.5267857142857143,0.7080645161290322,0.7553571428571428,24.739155330196965,22.10078376115071,24.739155330196965,22.10078376115071,0.0,3.5405405405405403,8.0,3.0,0.0,5.378378378378378,11.0,5.0,19.04236669101534
13,Автор 1409,Архивные записи,2.0,15.102564102564102,50.0,13.0,1.0,4.734265734265734,14.0,5.0,1.0,1.7752808988764044,7.0,2.0,1.0,2.1560283687943262,6.0,2.0,0.3544303797468354,0.1392405063291139,0.04,0.6468981096692858,1.0,0.6666666666666666,727.0,667.0,560.0,527.0,0.3891323400525854,13.144381270464882,9.294481130847164,1.4207292917201308,0.5741496598639456,15.565704496186,11.006615203199052,1.198179278667964,0.4580467675378267,0.577716643741403,0.4745127436281859,0.5925787106446776,0.9137946962567276,0.894060823535918,3.327380952380953,3.331168831168831,0.7689133425034388,0.7691154422788605,0.4552957359009628,0.4812593703148425,0.6354883081155434,0.6626686656671664,25.034364277389585,22.30280906867615,25.034364277389585,22.30280906867615,1.0,4.1891891891891895,10.0,4.0,2.0,5.297297297297297,10.0,5.0,22.19138056975895
14,Автор 1409,Архивные записи,1.0,10.29746835443038,42.0,9.0,1.0,4.447115384615385,12.0,5.0,1.0,1.4337349397590362,6.0,1.0,1.0,2.2260061919504643,6.0,2.0,0.2974683544303797,0.1075949367088607,0.0476190476190476,0.6323845398308501,1.0,0.6666666666666666,989.0,894.0,756.0,718.0,0.3779477374123645,14.970738401479473,10.58591064305599,1.5201110151265578,0.5867346938775511,18.36770124374827,12.987926104262987,1.284773356383923,0.4496966632962589,0.5733063700707786,0.4823825503355705,0.6023489932885906,0.9177501157316128,0.9314418375378942,2.732075471698113,2.6341463414634148,0.7320525783619818,0.7248322147651006,0.4266936299292214,0.4686800894854586,0.6248736097067745,0.6733780760626398,27.982372032951307,25.71920738738553,27.982372032951307,25.71920738738553,1.0,3.281045751633987,8.0,3.0,1.0,4.509803921568627,11.0,4.0,14.79687299756504
15,Автор 1409,Архивные записи,1.0,13.403508771929824,67.0,11.0,1.0,4.369346733668341,10.0,4.0,1.0,1.7777777777777777,12.0,1.0,1.0,2.091492776886035,11.0,2.0,0.6753246753246753,0.1038961038961039,0.0625,0.7056079916582543,1.0,0.8,1841.0,1631.0,1278.0,1232.0,0.3260283209710047,17.755826828930314,12.555265556310658,1.7199465261404692,0.5224875069405885,22.173424273916147,15.678978666212508,1.4750745118575668,0.3939435089625204,0.5206409560021728,0.4327099938687921,0.5665236051502146,0.9253436096823744,0.928637891671946,2.4219330855018586,2.3698347107438016,0.7077675176534493,0.7032495401594114,0.3655621944595328,0.4095646842427958,0.5535035306898425,0.6174126302881667,34.65645001194935,33.45248375723239,34.65645001194935,33.45248375723239,1.0,3.6559633027522938,9.0,3.0,1.0,5.013761467889908,13.0,5.0,18.330127935358977
16,Автор 1409,Архивные записи,1.0,16.78125,46.0,16.0,1.0,4.69060773480663,14.0,5.0,1.0,1.9038461538461533,6.0,1.0,1.0,2.455384615384616,9.0,2.0,0.8571428571428571,0.0816326530612244,0.0714285714285714,0.757997313952646,1.0,0.8284313725490196,1000.0,924.0,792.0,759.0,0.4012698412698413,15.92490312945544,11.260606992576813,1.5195165200723075,0.6013779527559056,19.168774846970745,13.55437068133114,1.296626083730468,0.474,0.5940000000000001,0.4959415584415584,0.6160714285714286,0.9395641227563092,0.9247476183876376,3.25531914893617,3.125,0.765,0.7575757575757576,0.464,0.4967532467532468,0.661,0.7023809523809523,29.40918223956593,27.304995340830413,29.40918223956593,27.304995340830413,1.0,4.225806451612903,10.0,4.0,1.0,5.440860215053763,13.0,5.0,22.99202219909816
17,Автор 1409,Архивные записи,1.0,13.094827586206897,43.0,11.0,1.0,4.326086956521739,10.0,5.0,1.0,1.7416666666666667,6.0,1.0,1.0,2.416370106761566,6.0,2.0,0.2327586206896551,0.1034482758620689,0.0357142857142857,0.6144623024653484,1.0,0.6515151515151515,907.0,806.0,712.0,671.0,0.3767820773930753,14.460776360664624,10.22531302584808,1.5065738949658447,0.5891472868217055,17.703851462016598,12.51851342191131,1.265182973028896,0.4589305402425578,0.5887541345093715,0.4950372208436724,0.624379652605459,0.9220971307687644,0.9231368376450536,3.627551020408163,3.5280898876404496,0.7839029768467475,0.7791563275434243,0.4465270121278941,0.4913151364764268,0.6449834619625138,0.7084367245657568,28.456217942323896,26.10061178370865,28.456217942323896,26.10061178370865,1.0,3.761061946902655,9.0,3.0,1.0,4.707964601769912,10.0,5.0,17.706946511081526
18,Автор 1409,Архивные записи,1.0,10.35593220338983,35.0,8.0,1.0,4.288732394366197,10.0,4.0,1.0,1.4406779661016949,5.0,1.0,1.0,2.287081339712919,5.0,2.0,0.2966101694915254,0.0932203389830508,0.04,0.6256850357251795,1.0,0.7032967032967032,694.0,627.0,558.0,531.0,0.4128755364806867,14.092307584182596,9.964766255342123,1.4437051811307142,0.6558533145275035,17.463441563886803,12.348517952679364,1.19387577161123,0.5198126801152737,0.6030259365994236,0.55622009569378,0.6351674641148325,0.9183540644253564,0.930257625876371,3.4203821656050954,3.415492957746479,0.7737752161383286,0.773524720893142,0.5619596541786743,0.6124401913875598,0.6959654178674352,0.7511961722488039,25.5467306457378,23.28277731066991,25.5467306457378,23.28277731066991,1.0,3.260869565217391,10.0,3.0,1.0,4.6,9.0,5.0,14.999999999999998
19,Автор 1409,Архивные записи,3.0,19.20238095238096,72.0,16.0,1.0,4.613756613756614,14.0,5.0,1.0,2.2111111111111112,8.0,2.0,1.0,2.269696969696969,9.0,2.0,0.4880952380952381,0.1547619047619047,0.0909090909090909,0.7734406120600803,1.0,0.8336405529953917,968.0,876.0,787.0,750.0,0.4056122448979591,16.06142545838015,11.357142857142858,1.5249758914929894,0.6317948717948718,19.727788548786737,13.94965306066142,1.2870272322266214,0.4927685950413223,0.6097623966942148,0.5273972602739726,0.6421232876712328,0.9378254185546048,0.9222617834571856,3.4608294930875574,3.3366336633663365,0.7758264462809917,0.769406392694064,0.4948347107438016,0.5399543378995434,0.6942148760330579,0.752283105022831,29.891332113794963,27.80659312113885,29.891332113794963,27.80659312113885,1.0,4.911392405063292,11.0,5.0,2.0,5.734177215189874,13.0,6.0,28.16279442397052
20,Автор 1409,Архивные записи,1.0,13.427272727272728,46.0,11.0,1.0,4.517647058823529,10.0,5.0,1.0,1.6666666666666667,6.0,1.0,1.0,2.3501683501683504,7.0,2.0,0.6607142857142857,0.0803571428571428,0.0357142857142857,0.6603868873135352,1.0,0.7735042735042735,904.0,825.0,734.0,699.0,0.4207573632538569,15.888814239971282,11.235088294097071,1.489595372676538,0.6372657111356119,19.19217499493957,13.570917084640662,1.261767308123428,0.4977876106194691,0.6089601769911505,0.5254545454545454,0.6354545454545455,0.9348815870772637,0.9273962914894914,3.244131455399061,3.1666666666666665,0.7643805309734514,0.76,0.493362831858407,0.5296969696969697,0.6858407079646017,0.7333333333333333,28.769472051532222,26.285726049310373,28.769472051532222,26.285726049310373,1.0,3.62037037037037,10.0,3.0,1.0,4.953703703703703,9.0,5.0,17.934242112482853
21,Автор 1409,Архивные записи,1.0,13.97222222222222,48.0,13.0,1.0,4.33248730964467,10.0,4.0,1.0,1.8146551724137927,6.0,1.0,1.0,2.207874015748032,13.0,2.0,0.625,0.0925925925925925,0.0769230769230769,0.7101684150301101,1.0,0.8,1851.0,1656.0,1353.0,1307.0,0.3487664751605272,18.97174220691564,13.415047565433085,1.7173986071349585,0.5509309967141293,23.54222977320572,16.646870316885604,1.479038389291702,0.4181523500810372,0.5482171799027552,0.4556159420289855,0.5919384057971014,0.9342956510808846,0.9416384765343874,2.6726190476190474,2.72972972972973,0.7277147487844409,0.7318840579710145,0.3922204213938411,0.4365942028985507,0.5991356023770935,0.6642512077294686,35.95730255037329,34.89459628999232,35.95730255037329,34.89459628999232,1.0,3.758293838862559,11.0,4.0,1.0,5.104265402843602,10.0,5.0,19.183329215426426
22,Автор 1409,Архивные записи,1.0,14.923076923076923,37.0,14.0,1.0,4.553672316384181,14.0,5.0,1.0,1.9108910891089108,5.0,2.0,1.0,2.165492957746479,8.0,2.0,0.4065934065934066,0.1978021978021978,0.0666666666666666,0.6667206935620547,1.0,0.7272727272727273,829.0,753.0,627.0,598.0,0.3886792452830189,14.148138086714969,10.00424438227982,1.470496180277394,0.5940119760479042,17.16478779710837,12.137337848963432,1.238655509777621,0.4659227985524728,0.5672496984318456,0.4940239043824701,0.595617529880478,0.9440271232361463,0.9341053717950004,2.5732758620689653,2.486111111111111,0.7201447527141134,0.7131474103585658,0.4728588661037394,0.5046480743691899,0.6417370325693607,0.6879150066401063,25.6665308953636,23.687316805067617,25.6665308953636,23.687316805067617,1.0,3.868131868131868,7.0,4.0,1.0,5.274725274725275,10.0,5.0,20.40333293080546
23,Автор 1409,Архивные записи,1.0,11.10828025477707,44.0,9.0,1.0,4.4978354978354975,11.0,4.0,1.0,1.5,8.0,1.0,1.0,1.9588688946015425,5.0,2.0,0.6547619047619048,0.0773809523809523,0.125,0.7059303530563865,1.0,0.7777777777777778,1122.0,1012.0,812.0,774.0,0.3910979228486647,16.05408144856846,11.35194985800391,1.5286445623625624,0.5815018315018315,19.21597416223448,13.587745637221484,1.314129330111336,0.4405080213903743,0.5427807486631017,0.470602766798419,0.5736166007905139,0.8885120332397788,0.8836245765510162,2.2241379310344827,2.0853658536585367,0.6898395721925134,0.6758893280632411,0.4260249554367201,0.4683794466403162,0.5935828877005348,0.6432806324110671,28.212097757753643,26.373739034728025,28.212097757753643,26.373739034728025,1.0,3.333333333333333,8.0,3.0,1.0,4.782608695652174,10.0,5.0,15.942028985507246
24,Автор 1409,Архивные записи,1.0,14.242990654205608,46.0,12.0,1.0,4.328125,15.0,4.0,1.0,1.7983870967741935,6.0,1.0,1.0,2.281045751633987,6.0,2.0,0.4444444444444444,0.0925925925925925,0.0384615384615384,0.6397677535059217,1.0,0.6956521739130435,884.0,818.0,714.0,683.0,0.3801485482781904,14.629546564423014,10.344651581387872,1.5158074585162236,0.5978142076502733,18.08326219421428,12.786797323503244,1.2688238837434338,0.4776583710407239,0.6057692307692308,0.5015281173594132,0.6262224938875306,0.911366720181126,0.918143452481754,3.18957345971564,3.216494845360825,0.7613122171945701,0.7628361858190709,0.4694570135746606,0.5,0.6923076923076923,0.7273838630806846,28.689494663942725,26.25809922787872,28.689494663942725,26.25809922787872,1.0,3.932038834951456,8.0,4.0,1.0,5.029126213592233,15.0,5.0,19.77471957771704
25,Автор 1409,Архивные записи,1.0,13.709090909090907,39.0,12.0,1.0,4.615853658536586,9.0,5.0,1.0,1.575,4.0,1.0,1.0,2.3385093167701863,6.0,2.0,0.3727272727272727,0.1363636363636363,0.0357142857142857,0.6871112019046103,1.0,0.75,929.0,827.0,671.0,632.0,0.3401779603011636,13.002632282337231,9.194249460115772,1.4962380869148877,0.5101387406616862,15.615579337196747,11.041882041488352,1.279326757927519,0.4012378902045209,0.5417115177610334,0.4334945586457074,0.5731559854897219,0.909168805131889,0.9057404550344066,3.9946236559139785,3.808139534883721,0.7997847147470398,0.7920193470374849,0.3627556512378902,0.4014510278113664,0.5694294940796556,0.6203143893591294,26.706473697438817,24.550025427451448,26.706473697438817,24.550025427451448,1.0,4.084905660377358,9.0,4.0,2.0,4.754716981132075,9.0,5.0,19.42257030971876
26,Автор 1409,Архивные записи,2.0,12.572649572649572,89.0,10.0,1.0,4.558510638297872,16.0,5.0,1.0,1.6209677419354838,12.0,1.0,1.0,2.1474358974358974,13.0,2.0,0.4916666666666666,0.0833333333333333,0.0588235294117647,0.6482782330927486,1.0,0.75,959.0,880.0,773.0,739.0,0.4484429065743944,17.046729993174868,12.053858375230057,1.482428752179279,0.6596194503171248,20.28798996938548,14.345775283997128,1.2690209883160604,0.5067778936392074,0.6045359749739312,0.5318181818181819,0.6298295454545454,0.9437982417580996,0.9426246626220152,2.578358208955224,2.492063492063492,0.7205422314911366,0.7136363636363636,0.5265901981230449,0.5659090909090909,0.6923879040667362,0.7375,28.868765662312008,26.76573453979071,28.868765662312008,26.76573453979071,1.0,3.365217391304348,10.0,3.0,2.0,5.043478260869565,14.0,5.0,16.972400756143667
27,Автор 1409,Архивные записи,1.0,13.813186813186814,93.0,9.0,1.0,4.493333333333333,11.0,4.0,1.0,1.7422680412371134,12.0,1.0,1.0,2.119148936170213,7.0,2.0,0.6813186813186813,0.0989010989010989,0.0909090909090909,0.6657178338195905,1.0,0.75,723.0,632.0,563.0,530.0,0.3779786359901397,13.185983943394753,9.323898662991365,1.4575427433829853,0.6177715091678421,16.449435279532086,11.631507232846367,1.191832673595224,0.4771784232365145,0.5840248962655602,0.5197784810126582,0.6289556962025317,0.9235117243937244,0.9102750498573414,2.544117647058824,2.53072625698324,0.7178423236514523,0.7167721518987342,0.4896265560165975,0.5458860759493671,0.6542185338865837,0.7246835443037974,25.363852912721025,22.912049784261026,25.363852912721025,22.912049784261026,1.0,3.3076923076923075,9.0,3.0,1.0,4.747252747252747,10.0,5.0,15.702451394759086
28,Автор 1409,Архивные записи,2.0,10.729166666666666,52.0,9.0,1.0,4.165760869565218,23.0,4.0,1.0,1.5464285714285717,5.0,1.0,1.0,2.244389027431421,11.0,2.0,0.2139917695473251,0.1152263374485596,0.0454545454545454,0.6950600003323754,1.0,0.75,1460.0,1301.0,923.0,879.0,0.2702918832467013,13.517296810929697,9.55817223831968,1.6815261629846805,0.437877770315648,16.89663594464302,11.947725855697444,1.424540380664169,0.3472602739726027,0.4741438356164383,0.3758647194465796,0.5067255956956187,0.8779285058494425,0.8752039992949583,2.126338329764454,2.0185614849187936,0.6801369863013699,0.6687163720215219,0.3061643835616438,0.3389700230591852,0.4794520547945205,0.5288239815526518,28.369576604389582,26.559926006768386,28.369576604389582,26.559926006768386,1.0,3.5822784810126582,13.0,3.0,1.0,4.210970464135021,8.0,4.0,15.08486887785077
29,Автор 1409,Общество,1.0,12.8125,65.0,11.0,1.0,4.478632478632479,12.0,5.0,1.0,1.6506024096385543,6.0,1.0,1.0,2.369098712446352,8.0,2.0,0.1975308641975308,0.0987654320987654,0.0344827586206896,0.6004621528632806,1.0,0.7096774193548387,601.0,550.0,441.0,413.0,0.3452868852459016,10.787107134346488,7.627636604082186,1.3822373400944643,0.5088,12.72,8.994398256692884,1.1569938833931754,0.420549084858569,0.550332778702163,0.4336363636363636,0.5631818181818181,0.8903176844276819,0.8768685911348645,3.6589147286821695,3.7413793103448274,0.7853577371048253,0.7890909090909091,0.3760399334442595,0.3963636363636363,0.5806988352745425,0.6054545454545455,22.67971305725452,19.912946907614018,22.67971305725452,19.912946907614018,1.0,3.971428571428572,11.0,3.0,2.0,4.457142857142857,8.0,4.0,17.70122448979592
