,Author,Rubric,Min_Sentence_len,Mean_Sentence_len,Max_Sentence_len,Median_Sentence_len,Min_Clause_len,Mean_Clause_len,Max_Clause_len,Median_Clause_len,Min_Clause_count,Mean_Clause_count,Max_Clause_count,Median_Clause_count,Min_NP_len,Mean_NP_len,Max_NP_len,Median_NP_len,Compound_sent_ratio,Complex_sent_ratio,Min_MDD,Mean_MDD,Max_MDD,Median_MDD,Lexical_items,Lexical_items_rs,Unique_lexical_items,Unique_lexical_items_rs,TTR,RTTR,CTTR,MTTR,TTR_rs,RTTR_rs,CTTR_rs,MTTR_rs,MTLD_lemma,MTLD_wordform,MTLD_lemma_rs,MTLD_wordform_rs,HDD,HDD_rs,Density_func,Density_fun_rs,Density_total,Density_total_rs,Sophistication_lemmas,Sophistication_lemmas_rs,Sophistication_wordform,Sophistication_wordform_rs,Giraud_lemma,Giraud_lemma_rs,Giraud_wordform,Giraud_wordform_rs,Min_Tree_depth,Mean_Tree_depth,Max_Tree_depth,Median_Tree_depth,Min_Tree_width,Mean_Tree_width,Max_Tree_width,Median_Tree_width,ISC
10,Автор 2083,Архивные записи,1.0,13.86046511627907,51.0,12.0,1.0,4.372623574144487,20.0,4.0,1.0,3.058139534883721,14.0,3.0,1.0,2.251677852348993,6.0,2.0,0.3372093023255814,0.1511627906976744,0.1111111111111111,0.6674194876529613,1.0,0.7777777777777778,730.0,675.0,587.0,558.0,0.4188712522045855,14.105454434266845,9.97406248218794,1.4163176281323575,0.6229508196721312,16.85424497776426,11.91775091555642,1.1928265436100631,0.488013698630137,0.6030821917808219,0.5066666666666667,0.62,0.9200400640379623,0.922135636169526,3.506172839506173,3.560810810810811,0.7780821917808219,0.7807407407407407,0.4986301369863014,0.5214814814814814,0.6863013698630137,0.7185185185185186,26.056208998955704,23.363440893206857,26.056208998955704,23.363440893206857,1.0,3.7439024390243913,8.0,4.0,1.0,4.7073170731707314,11.0,5.0,17.62373587150506
11,Автор 2083,Архивные записи,1.0,15.723076923076922,60.0,13.0,1.0,4.66350710900474,20.0,4.0,1.0,3.3492063492063493,12.0,3.0,1.0,2.700460829493088,11.0,3.0,0.1846153846153846,0.0923076923076923,0.0344827586206896,0.6750743158155906,1.0,0.7312834224598931,649.0,615.0,532.0,512.0,0.4252758274824473,13.42821473065417,9.495181695274653,1.3746917092746875,0.5877318116975749,15.561025236770258,11.00330646713525,1.1924885589202117,0.4899845916795069,0.6147919876733436,0.5024390243902439,0.624390243902439,0.9326498883893616,0.9210567068377208,4.319672131147541,4.256410256410256,0.8120184899845917,0.8097560975609757,0.4899845916795069,0.5056910569105691,0.7072419106317411,0.7235772357723578,25.71099900730765,23.58947677745622,25.71099900730765,23.58947677745622,2.0,5.157894736842105,13.0,5.0,2.0,4.421052631578948,8.0,4.0,22.803324099722992
12,Автор 2083,Архивные записи,1.0,14.23611111111111,67.0,12.5,1.0,5.315508021390374,21.0,5.0,1.0,2.791044776119403,8.0,2.0,1.0,2.4979757085020244,8.0,3.0,0.0694444444444444,0.1388888888888889,0.025,0.6825502990478699,1.0,0.7692307692307693,636.0,602.0,466.0,443.0,0.3421319796954314,10.737712845730249,7.592709567649759,1.3730859385039815,0.4851190476190476,12.575723021910491,8.89237902711669,1.174302152643364,0.3974056603773585,0.5495283018867925,0.4061461794019934,0.5519102990033222,0.9030113526680166,0.9008651601732368,4.129032258064516,4.101694915254237,0.8050314465408805,0.8039867109634552,0.3710691823899371,0.3853820598006645,0.5864779874213837,0.5946843853820598,22.60197019296711,19.767124289026142,22.60197019296711,19.767124289026142,1.0,4.416666666666667,12.0,4.0,1.0,4.5,9.0,5.0,19.875
13,Автор 2083,Архивные записи,1.0,16.63013698630137,53.0,15.0,1.0,4.388679245283019,17.0,3.0,1.0,3.6805555555555554,26.0,3.0,1.0,2.290909090909091,9.0,2.0,0.3287671232876712,0.1095890410958904,0.05,0.6563449729131965,1.0,0.75,771.0,720.0,598.0,573.0,0.4217391304347826,14.30186974702502,10.112949081768129,1.4104668623127614,0.6005089058524173,16.835682450151552,11.904625226405512,1.2162133477848085,0.4717898832684825,0.5817120622568094,0.4916666666666667,0.5968749999999999,0.926865021997624,0.9139661079953704,3.910828025477707,3.965517241379312,0.7963683527885862,0.7986111111111112,0.4682230869001297,0.4944444444444444,0.6498054474708171,0.6763888888888889,25.60603953563278,23.3669103648728,25.60603953563278,23.3669103648728,1.0,4.591549295774648,12.0,4.0,2.0,5.042253521126761,9.0,5.0,23.15175560404682
14,Автор 2083,Архивные записи,1.0,17.517241379310345,54.0,15.0,1.0,5.738636363636363,23.0,5.0,1.0,3.142857142857143,9.0,3.0,1.0,2.556016597510373,9.0,2.0,0.2413793103448276,0.1379310344827586,0.09375,0.7660793909934843,1.0,0.8235294117647058,675.0,662.0,528.0,518.0,0.397029702970297,12.61780134932743,8.922132897774196,1.3719973029306296,0.5380434782608695,14.596753659334816,10.3214634958252,1.2008715460289423,0.4455555555555556,0.5866666666666667,0.4486404833836858,0.5868580060422961,0.9339140651522264,0.9335890349797016,5.367924528301887,5.365384615384615,0.8429629629629629,0.8429003021148036,0.4251851851851851,0.4274924471299093,0.642962962962963,0.6450151057401813,25.28794179050561,22.775536778058623,25.28794179050561,22.775536778058623,0.0,5.285714285714286,13.0,5.0,0.0,4.285714285714286,7.0,4.0,22.6530612244898
15,Автор 2083,Архивные записи,0.0,13.372340425531917,53.0,10.0,1.0,4.206293706293707,19.0,4.0,1.0,3.108695652173913,10.0,2.0,1.0,2.179878048780488,6.0,2.0,0.4680851063829787,0.0638297872340425,0.032258064516129,0.6459107709835419,1.0,0.7333333333333333,757.0,700.0,579.0,549.0,0.3919259882253995,13.51434462018178,9.556084724222472,1.4333800591640755,0.5894736842105263,16.250668002464263,11.490957543353726,1.2045602464046934,0.4616908850726552,0.5736459709379128,0.48,0.5882142857142857,0.9211631546199228,0.9156659272573447,3.532934131736527,3.4585987261146496,0.7793923381770145,0.7757142857142857,0.4531043593130779,0.4828571428571429,0.6354029062087186,0.6614285714285715,25.51462398288697,22.791257722456404,25.51462398288697,22.791257722456404,1.0,3.63953488372093,12.0,3.0,1.0,4.6395348837209305,9.0,5.0,16.885749053542455
16,Автор 2083,Архивные записи,1.0,14.061728395061728,50.0,11.0,1.0,4.897777777777778,20.0,4.0,1.0,2.8125,8.0,2.0,1.0,2.304659498207885,8.0,2.0,0.1604938271604938,0.1851851851851851,0.0555555555555555,0.5782075651312643,1.0,0.5454545454545454,705.0,661.0,520.0,499.0,0.3557779799818016,11.79445590830219,8.33993975316622,1.4077171910189972,0.5299860529986054,14.19136005249215,10.03480692737708,1.1865911822588342,0.4159574468085106,0.553191489361702,0.4311649016641452,0.5661875945537065,0.9159448830774802,0.9165636327457932,4.071942446043166,4.246031746031746,0.8028368794326242,0.8093797276853253,0.3900709219858156,0.4084720121028744,0.5943262411347517,0.6172465960665658,23.689510501515613,21.19804318317528,23.689510501515613,21.19804318317528,1.0,3.960526315789474,12.0,4.0,2.0,5.0,9.0,5.0,19.80263157894737
17,Автор 2083,Архивные записи,2.0,16.766666666666666,53.0,14.5,1.0,4.934673366834171,19.0,4.0,1.0,3.372881355932204,12.0,3.0,1.0,2.5063829787234044,9.0,2.0,0.1666666666666666,0.1666666666666666,0.0344827586206896,0.7013110668860337,1.0,0.8240740740740741,643.0,596.0,534.0,508.0,0.4361593462717058,13.646979184347662,9.649871523963892,1.366964873402981,0.6320610687022901,16.176318568906467,11.438384554707628,1.1625037240865983,0.4980559875583203,0.6228615863141524,0.5209731543624161,0.639261744966443,0.9346306003528332,0.9394274354417468,4.227642276422764,4.36936936936937,0.8087091757387247,0.8137583892617449,0.5272161741835147,0.5570469798657718,0.7278382581648523,0.7583892617449665,25.31800851587568,22.897532178507184,25.31800851587568,22.897532178507184,1.0,4.6,10.0,4.0,2.0,4.75,9.0,5.0,21.85
18,Автор 2083,Архивные записи,0.0,15.835164835164836,53.0,14.0,1.0,4.683333333333334,18.0,4.0,1.0,3.333333333333333,14.0,3.0,1.0,2.375,7.0,2.0,0.4285714285714285,0.1318681318681318,0.12,0.6964016461651984,1.0,0.7857142857142857,914.0,848.0,767.0,735.0,0.4306254493170381,16.060655159142975,11.356598173328706,1.4732530900603942,0.6314067611777535,19.120264504496777,13.520068689210111,1.2609546335514998,0.4915207877461707,0.6293763676148796,0.5120872641509433,0.6500589622641509,0.946378102066043,0.9422849722743296,4.222857142857142,4.267080745341615,0.8085339168490153,0.8101415094339622,0.4846827133479212,0.5141509433962265,0.7341356673960613,0.7700471698113207,29.074735812764608,26.853990251968703,29.074735812764608,26.853990251968703,1.0,4.215909090909091,11.0,4.0,1.0,4.943181818181818,11.0,5.0,20.840005165289256
19,Автор 2083,Архивные записи,0.0,14.37037037037037,37.0,13.0,1.0,5.556097560975609,19.0,5.0,1.0,2.59493670886076,7.0,2.0,1.0,2.353896103896104,7.0,2.0,0.3580246913580246,0.1111111111111111,0.0666666666666666,0.6703474125110771,1.0,0.75,741.0,703.0,600.0,578.0,0.4271844660194174,14.37905704673982,10.167528744817938,1.412115077816939,0.6002554278416348,16.796429712458785,11.87686934940282,1.220171017723628,0.4898785425101214,0.6072874493927125,0.5014224751066856,0.6166429587482218,0.9423202176711108,0.9404148994474908,4.369565217391305,4.4921875,0.8137651821862348,0.817923186344239,0.5006747638326585,0.5177809388335705,0.6869095816464238,0.7069701280227596,26.30291722966909,23.874047164709207,26.30291722966909,23.874047164709207,1.0,4.473684210526316,11.0,4.0,2.0,4.7105263157894735,8.0,5.0,21.073407202216067
20,Автор 2083,Архивные записи,0.0,15.197916666666666,42.0,15.0,1.0,4.612582781456954,18.0,4.0,1.0,3.1789473684210527,10.0,3.0,1.0,2.270194986072424,6.0,2.0,0.25,0.125,0.0476190476190476,0.6235347872396702,1.0,0.7058823529411765,911.0,843.0,635.0,608.0,0.3487364620938628,12.978432539846086,9.177137658097315,1.4716823617038508,0.505945945945946,15.38774521178144,10.880778986421484,1.2673005558619064,0.3976399560922063,0.5227771679473107,0.4163701067615658,0.5409252669039146,0.9120644785625311,0.9124414978424116,3.1598173515981736,3.1732673267326734,0.7596048298572997,0.7603795966785291,0.3633369923161361,0.3914590747330961,0.544456641053787,0.5776986951364176,25.113660396865463,23.00714211663091,25.113660396865463,23.00714211663091,1.0,4.166666666666667,10.0,4.0,2.0,5.122222222222222,8.0,5.0,21.34259259259259
21,Автор 2083,Архивные записи,1.0,19.054054054054053,62.0,18.0,1.0,5.793248945147679,21.0,5.0,1.0,3.202702702702702,9.0,3.0,1.0,2.547169811320755,8.0,3.0,0.2297297297297297,0.1621621621621621,0.0416666666666666,0.7269554024074366,1.0,0.8095238095238095,928.0,872.0,697.0,671.0,0.402046783625731,14.870296936986566,10.514887802400748,1.460357194917412,0.5691489361702128,17.44977595417958,12.338854907386338,1.2677648949257263,0.4445043103448275,0.5633081896551724,0.4601490825688074,0.5771215596330275,0.9345518926105538,0.930633889840259,4.658536585365853,5.0137931034482754,0.8232758620689655,0.8337155963302753,0.4267241379310345,0.4461009174311927,0.6131465517241379,0.6364678899082569,26.39259300480424,24.51773370552519,26.39259300480424,24.51773370552519,1.0,5.085714285714285,11.0,5.0,3.0,4.857142857142857,7.0,5.0,24.702040816326527
22,Автор 2083,Архивные записи,1.0,13.632911392405065,43.0,11.0,1.0,4.751131221719457,21.0,4.0,1.0,2.9078947368421053,10.0,2.0,1.0,2.297658862876254,7.0,2.0,0.3037974683544304,0.0759493670886076,0.1176470588235294,0.6703399765878849,1.0,0.7142857142857143,720.0,684.0,585.0,562.0,0.4875,15.721402609182173,11.116710394716597,1.3720150689528223,0.6635388739946381,18.12323764197076,12.81506423369282,1.2000560501544368,0.5281250000000001,0.609375,0.5427631578947368,0.6162280701754386,0.9500736935830932,0.942058004817646,4.1063829787234045,4.181818181818182,0.8041666666666667,0.8070175438596491,0.5638888888888889,0.5891812865497076,0.7041666666666667,0.7236842105263158,25.41663934424761,23.36216889915221,25.41663934424761,23.36216889915221,1.0,3.96,10.0,4.0,1.0,4.466666666666667,8.0,4.0,17.688
23,Автор 2083,Архивные записи,0.0,18.06153846153846,96.0,16.0,1.0,5.558252427184466,28.0,5.0,1.0,3.2698412698412698,20.0,2.0,1.0,2.4910394265232974,7.0,2.0,0.2615384615384615,0.123076923076923,0.0526315789473684,0.6630056527097212,1.0,0.7647058823529411,766.0,726.0,632.0,607.0,0.4416154521510096,14.904112601290889,10.538799087940662,1.406782529475834,0.6188055908513341,17.35967519121829,12.275144046906329,1.214807747290002,0.4924934725848564,0.618798955613577,0.5030991735537189,0.6270661157024793,0.9401693758394432,0.9394015473751596,3.941935483870968,3.87248322147651,0.7976501305483029,0.7947658402203857,0.5091383812010444,0.5261707988980716,0.7219321148825065,0.7410468319559229,26.88181269531318,24.49489742783178,26.88181269531318,24.49489742783178,1.0,5.186440677966102,13.0,5.0,2.0,4.88135593220339,8.0,5.0,25.316862970410806
24,Автор 2083,Архивные записи,3.0,16.85,41.0,15.0,1.0,4.961538461538462,20.0,4.0,1.0,3.25,12.0,3.0,1.0,2.470948012232416,8.0,3.0,0.1625,0.15,0.0909090909090909,0.6350524504965728,1.0,0.6961538461538461,871.0,822.0,684.0,661.0,0.4316939890710382,15.450785609679665,10.925355279264014,1.439760492982299,0.6074240719910011,18.11101871444952,12.806424147183725,1.2514817848775102,0.4761768082663605,0.5889781859931114,0.4927007299270073,0.6031021897810218,0.9382675869435332,0.9421246861650284,4.547770700636943,4.554054054054054,0.8197474167623421,0.8199513381995134,0.4741676234213547,0.5,0.661308840413318,0.6885644768856448,26.76812882908204,24.93848880434182,26.76812882908204,24.93848880434182,1.0,4.897435897435898,13.0,5.0,2.0,4.846153846153846,8.0,5.0,23.733727810650887
25,Автор 2083,Архивные записи,1.0,10.669642857142858,31.0,9.0,1.0,4.51171875,18.0,4.0,1.0,2.3063063063063063,7.0,2.0,1.0,2.257950530035336,6.0,2.0,0.1785714285714285,0.0892857142857142,0.0714285714285714,0.6412711255726691,1.0,0.6666666666666666,748.0,693.0,588.0,563.0,0.4075372480280456,13.766074979203085,9.734084968116962,1.4136563037518834,0.599195710455764,16.36583277971905,11.572391338304424,1.1967065423945318,0.4662433155080214,0.589572192513369,0.4837662337662338,0.6093073593073592,0.914309138390458,0.921679104106623,3.42603550295858,3.7142857142857135,0.7740641711229946,0.7878787878787878,0.4505347593582888,0.4747474747474747,0.6564171122994652,0.6940836940836941,25.448280359624142,23.096010162486625,25.448280359624142,23.096010162486625,1.0,3.463917525773196,8.0,3.0,2.0,4.731958762886598,9.0,5.0,16.39111488999894
26,Автор 2083,Архивные записи,0.0,13.756756756756756,41.0,13.0,1.0,4.326086956521739,22.0,3.0,1.0,3.1944444444444446,14.0,2.0,1.0,2.3653846153846154,10.0,2.0,0.2297297297297297,0.081081081081081,0.1,0.7111155904544442,1.0,0.8,671.0,657.0,616.0,604.0,0.5497967479674797,17.2464500883633,12.19508180887702,1.3590774035519133,0.7578347578347578,20.079046072164164,14.198029637384394,1.1762818850373506,0.6046944858420268,0.6885245901639344,0.6073059360730593,0.6894977168949772,0.991904761904762,0.980672248093408,5.451923076923077,5.5049504950495045,0.8450074515648286,0.8462709284627092,0.6795827123695977,0.6834094368340944,0.849478390461997,0.852359208523592,27.60226885423804,25.12483293143603,27.60226885423804,25.12483293143603,1.0,4.205882352941177,8.0,4.0,2.0,4.661764705882353,11.0,4.0,19.60683391003461
27,Автор 2083,Архивные записи,1.0,14.141509433962264,49.0,13.0,1.0,4.65615141955836,19.0,4.0,1.0,2.990566037735849,11.0,2.5,1.0,2.035820895522388,5.0,2.0,0.4433962264150943,0.1226415094339622,0.0666666666666666,0.6908776662521278,1.0,0.7886904761904762,926.0,861.0,707.0,674.0,0.3586584531143053,13.709012708138248,9.693735849297113,1.4970277269675896,0.5557986870897156,16.80314652205281,11.881618851014697,1.2552828604259942,0.4244060475161987,0.5726241900647948,0.4425087108013937,0.5871080139372822,0.9182847442620532,0.922939787547461,2.442379182156134,2.4302788844621515,0.7095032397408207,0.7084785133565621,0.3898488120950324,0.413472706155633,0.6198704103671706,0.6492450638792102,26.914009936936733,24.46937453961679,26.914009936936733,24.46937453961679,0.0,3.6788990825688073,9.0,3.0,0.0,4.73394495412844,10.0,5.0,17.415705748674355
28,Автор 2083,Архивные записи,0.0,11.92156862745098,47.0,10.0,1.0,4.133333333333334,14.0,4.0,1.0,2.8217821782178216,11.0,2.0,1.0,2.172661870503597,15.0,2.0,0.4705882352941176,0.1470588235294117,0.0625,0.6879055533460902,1.0,0.7777777777777778,757.0,702.0,620.0,593.0,0.4445399828030954,15.160051817497203,10.71977544329172,1.4212086686801204,0.6657754010695187,18.20868336076555,12.875483480875976,1.1949027872731792,0.51221928665786,0.6142668428005285,0.532051282051282,0.6335470085470085,0.946254440189394,0.9451110840473526,2.9842105263157896,2.7945945945945945,0.7490092470277411,0.7364672364672364,0.5284015852047557,0.5626780626780626,0.7107001321003963,0.7507122507122507,26.205190728862544,23.89104542045097,26.205190728862544,23.89104542045097,1.0,3.427083333333333,8.0,3.0,1.0,4.802083333333333,11.0,5.0,16.457139756944443
29,Автор 2083,Общество,1.0,15.246575342465754,41.0,14.0,1.0,4.9058295964125564,22.0,4.0,1.0,3.0972222222222223,10.0,2.0,1.0,2.268707482993197,7.0,2.0,0.3561643835616438,0.0547945205479452,0.0526315789473684,0.6700840386122794,1.0,0.7058823529411765,699.0,654.0,565.0,539.0,0.4271217712177121,14.062623513192715,9.94377644745196,1.4022743266973083,0.6198347107438017,16.701066428067122,11.809437324333254,1.196323145862203,0.4967811158798283,0.6062231759656653,0.5160550458715596,0.6181192660550459,0.9012011844718572,0.8981009123610685,3.820689655172414,3.992366412213741,0.7925608011444921,0.7996941896024465,0.5164520743919886,0.5397553516819572,0.6952789699570815,0.7201834862385321,25.68213865833233,23.305444232772096,25.68213865833233,23.305444232772096,1.0,4.449275362318841,11.0,4.0,1.0,4.536231884057971,8.0,5.0,20.182944759504306
